filename,path,channels,depth,height,width,spacing_z,spacing_y,spacing_x
sub-OAS30003_ses-d3731_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30003/ses-d3731/sub-OAS30003_ses-d3731_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30003_ses-d4954_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30003/ses-d4954/sub-OAS30003_ses-d4954_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30004_ses-d1101_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30004/ses-d1101/sub-OAS30004_ses-d1101_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30004_ses-d2229_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30004/ses-d2229/sub-OAS30004_ses-d2229_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30004_ses-d1101_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30004/ses-d1101/sub-OAS30004_ses-d1101_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30004_ses-d2232_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30004/ses-d2232/sub-OAS30004_ses-d2232_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30004_ses-d1101_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30004/ses-d1101/sub-OAS30004_ses-d1101_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30004_ses-d3457_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30004/ses-d3457/sub-OAS30004_ses-d3457_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30004_ses-d1101_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30004/ses-d1101/sub-OAS30004_ses-d1101_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30004_ses-d4700_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30004/ses-d4700/sub-OAS30004_ses-d4700_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30004_ses-d2229_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30004/ses-d2229/sub-OAS30004_ses-d2229_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30004_ses-d2232_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30004/ses-d2232/sub-OAS30004_ses-d2232_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30004_ses-d2229_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30004/ses-d2229/sub-OAS30004_ses-d2229_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30004_ses-d3457_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30004/ses-d3457/sub-OAS30004_ses-d3457_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30004_ses-d2229_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30004/ses-d2229/sub-OAS30004_ses-d2229_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30004_ses-d4700_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30004/ses-d4700/sub-OAS30004_ses-d4700_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30004_ses-d2232_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30004/ses-d2232/sub-OAS30004_ses-d2232_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30004_ses-d3457_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30004/ses-d3457/sub-OAS30004_ses-d3457_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30004_ses-d2232_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30004/ses-d2232/sub-OAS30004_ses-d2232_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30004_ses-d4700_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30004/ses-d4700/sub-OAS30004_ses-d4700_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30004_ses-d3457_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30004/ses-d3457/sub-OAS30004_ses-d3457_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30004_ses-d4700_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30004/ses-d4700/sub-OAS30004_ses-d4700_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d0581_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d0581/sub-OAS30005_ses-d0581_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d1274_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d1274/sub-OAS30005_ses-d1274_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d0581_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d0581/sub-OAS30005_ses-d0581_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d2377_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d2377/sub-OAS30005_ses-d2377_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d0581_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d0581/sub-OAS30005_ses-d0581_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d2384_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d2384/sub-OAS30005_ses-d2384_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d0581_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d0581/sub-OAS30005_ses-d0581_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d3453_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d3453/sub-OAS30005_ses-d3453_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d0581_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d0581/sub-OAS30005_ses-d0581_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d4620_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d4620/sub-OAS30005_ses-d4620_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d1274_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d1274/sub-OAS30005_ses-d1274_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d2377_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d2377/sub-OAS30005_ses-d2377_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d1274_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d1274/sub-OAS30005_ses-d1274_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d2384_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d2384/sub-OAS30005_ses-d2384_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d1274_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d1274/sub-OAS30005_ses-d1274_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d3453_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d3453/sub-OAS30005_ses-d3453_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d1274_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d1274/sub-OAS30005_ses-d1274_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d4620_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d4620/sub-OAS30005_ses-d4620_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d2377_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d2377/sub-OAS30005_ses-d2377_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d2384_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d2384/sub-OAS30005_ses-d2384_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d2377_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d2377/sub-OAS30005_ses-d2377_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d3453_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d3453/sub-OAS30005_ses-d3453_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d2377_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d2377/sub-OAS30005_ses-d2377_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d4620_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d4620/sub-OAS30005_ses-d4620_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d2384_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d2384/sub-OAS30005_ses-d2384_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d3453_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d3453/sub-OAS30005_ses-d3453_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d2384_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d2384/sub-OAS30005_ses-d2384_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d4620_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d4620/sub-OAS30005_ses-d4620_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d3453_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d3453/sub-OAS30005_ses-d3453_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30005_ses-d4620_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30005/ses-d4620/sub-OAS30005_ses-d4620_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d0373_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d0373/sub-OAS30006_ses-d0373_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d1308_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d1308/sub-OAS30006_ses-d1308_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d0373_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d0373/sub-OAS30006_ses-d0373_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d2341_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d2341/sub-OAS30006_ses-d2341_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d0373_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d0373/sub-OAS30006_ses-d0373_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d2342_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d2342/sub-OAS30006_ses-d2342_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d0373_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d0373/sub-OAS30006_ses-d0373_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d3386_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d3386/sub-OAS30006_ses-d3386_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d0373_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d0373/sub-OAS30006_ses-d0373_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d4440_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d4440/sub-OAS30006_ses-d4440_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d1308_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d1308/sub-OAS30006_ses-d1308_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d2341_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d2341/sub-OAS30006_ses-d2341_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d1308_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d1308/sub-OAS30006_ses-d1308_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d2342_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d2342/sub-OAS30006_ses-d2342_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d1308_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d1308/sub-OAS30006_ses-d1308_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d3386_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d3386/sub-OAS30006_ses-d3386_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d1308_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d1308/sub-OAS30006_ses-d1308_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d4440_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d4440/sub-OAS30006_ses-d4440_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d2341_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d2341/sub-OAS30006_ses-d2341_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d2342_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d2342/sub-OAS30006_ses-d2342_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d2341_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d2341/sub-OAS30006_ses-d2341_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d3386_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d3386/sub-OAS30006_ses-d3386_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d2341_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d2341/sub-OAS30006_ses-d2341_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d4440_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d4440/sub-OAS30006_ses-d4440_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d2342_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d2342/sub-OAS30006_ses-d2342_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d3386_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d3386/sub-OAS30006_ses-d3386_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d2342_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d2342/sub-OAS30006_ses-d2342_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d4440_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d4440/sub-OAS30006_ses-d4440_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d3386_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d3386/sub-OAS30006_ses-d3386_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
sub-OAS30006_ses-d4440_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,/mimer/NOBACKUP/groups/brainage/data/oasis3/derivatives/mriprep/sub-OAS30006/ses-d4440/sub-OAS30006_ses-d4440_space-MNI152NLin2009cAsym_desc-brain_T1w.nii.gz,1,193,229,193,1.0,1.0,1.0
